openjade,1.3.2-6,6,openjade-1.3.2-6-x86_64.chi.zst,o/openjade-1.3.2-6-x86_64.chi.zst,openjade-1.3.2-6,978664
openjpeg2,2.5.0-2,2,openjpeg2-2.5.0-2-x86_64.chi.zst,o/openjpeg2-2.5.0-2-x86_64.chi.zst,openjpeg2-2.5.0-2,1498644
openldap,2.4.50-2,2,openldap-2.4.50-2-x86_64.chi.zst,o/openldap-2.4.50-2-x86_64.chi.zst,openldap-2.4.50-2,1727185
openlibm,0.7.0-1,1,openlibm-0.7.0-1-x86_64.chi.zst,o/openlibm-0.7.0-1-x86_64.chi.zst,openlibm-0.7.0-1,133068
openmp,13.0.1-1,1,openmp-13.0.1-1-x86_64.chi.zst,o/openmp-13.0.1-1-x86_64.chi.zst,openmp-13.0.1-1,1172142
openmpi,4.1.4-4,4,openmpi-4.1.4-4-x86_64.chi.zst,o/openmpi-4.1.4-4-x86_64.chi.zst,openmpi-4.1.4-4,3522076
openpmix,4.2.3-1,1,openpmix-4.2.3-1-x86_64.chi.zst,o/openpmix-4.2.3-1-x86_64.chi.zst,openpmix-4.2.3-1,1037388
openredir,1.0-1,1,openredir-1.0-1-x86_64.chi.zst,o/openredir-1.0-1-x86_64.chi.zst,openredir-1.0-1,6048
openresolv,3.12.0-1,1,openresolv-3.12.0-1-any.chi.zst,o/openresolv-3.12.0-1-any.chi.zst,openresolv-3.12.0-1,20595
opensp,1.5.2-9,9,opensp-1.5.2-9-x86_64.chi.zst,o/opensp-1.5.2-9-x86_64.chi.zst,opensp-1.5.2-9,1097542
openssh,9.2p1-1,1,openssh-9.2p1-1-x86_64.chi.zst,o/openssh-9.2p1-1-x86_64.chi.zst,openssh-9.2p1-1,1527265
openssl-1.0,1.0.2.u-1,1,openssl-1.0-1.0.2.u-1-x86_64.chi.zst,o/openssl-1.0-1.0.2.u-1-x86_64.chi.zst,openssl-1.0-1.0.2.u-1,2102176
openssl-1.1,1.1.1.s-2,2,openssl-1.1-1.1.1.s-2-x86_64.chi.zst,o/openssl-1.1-1.1.1.s-2-x86_64.chi.zst,openssl-1.1-1.1.1.s-2,2221097
openssl,3.0.8-1,1,openssl-3.0.8-1-x86_64.chi.zst,o/openssl-3.0.8-1-x86_64.chi.zst,openssl-3.0.8-1,5967586
openvdb,9.0.0-9,9,openvdb-9.0.0-9-x86_64.chi.zst,o/openvdb-9.0.0-9-x86_64.chi.zst,openvdb-9.0.0-9,17407460
openvkl,1.3.0-1,1,openvkl-1.3.0-1-x86_64.chi.zst,o/openvkl-1.3.0-1-x86_64.chi.zst,openvkl-1.3.0-1,8239228
openvpn,2.6.0-1,1,openvpn-2.6.0-1-x86_64.chi.zst,o/openvpn-2.6.0-1-x86_64.chi.zst,openvpn-2.6.0-1,710652
openvr,1.16.8-2,2,openvr-1.16.8-2-x86_64.chi.zst,o/openvr-1.16.8-2-x86_64.chi.zst,openvr-1.16.8-2,146165
opus,1.3.1-3,3,opus-1.3.1-3-x86_64.chi.zst,o/opus-1.3.1-3-x86_64.chi.zst,opus-1.3.1-3,285195
opusfile,0.12-3,3,opusfile-0.12-3-x86_64.chi.zst,o/opusfile-0.12-3-x86_64.chi.zst,opusfile-0.12-3,72962
orage,4.12.1-5,5,orage-4.12.1-5-x86_64.chi.zst,o/orage-4.12.1-5-x86_64.chi.zst,orage-4.12.1-5,1986707
orc,0.4.33-1,1,orc-0.4.33-1-x86_64.chi.zst,o/orc-0.4.33-1-x86_64.chi.zst,orc-0.4.33-1,303558
orca,43.1-1,1,orca-43.1-1-any.chi.zst,o/orca-43.1-1-any.chi.zst,orca-43.1-1,3123687
os-prober,1.81-1,1,os-prober-1.81-1-x86_64.chi.zst,o/os-prober-1.81-1-x86_64.chi.zst,os-prober-1.81-1,15984
osinfo-db,20221130-1,1,osinfo-db-20221130-1-any.chi.zst,o/osinfo-db-20221130-1-any.chi.zst,osinfo-db-20221130-1,179269
ospray,2.9.0-1,1,ospray-2.9.0-1-x86_64.chi.zst,o/ospray-2.9.0-1-x86_64.chi.zst,ospray-2.9.0-1,4375225
ostree,2023.1-1,1,ostree-2023.1-1-x86_64.chi.zst,o/ostree-2023.1-1-x86_64.chi.zst,ostree-2023.1-1,1003391
otf-cascadia-code,2111.01-1,1,otf-cascadia-code-2111.01-1-any.chi.zst,o/otf-cascadia-code-2111.01-1-any.chi.zst,otf-cascadia-code-2111.01-1,1630155
oxygen,5.27.0-1,1,oxygen-5.27.0-1-x86_64.chi.zst,o/oxygen-5.27.0-1-x86_64.chi.zst,oxygen-5.27.0-1,3721517
oxygen-icons,1%3A5.103.0-1,1,oxygen-icons-1%3A5.103.0-1-any.chi.zst,o/oxygen-icons-1%3A5.103.0-1-any.chi.zst,oxygen-icons-1%3A5.103.0-1,32179202
oxygen-icons-svg,1%3A5.103.0-1,1,oxygen-icons-svg-1%3A5.103.0-1-any.chi.zst,o/oxygen-icons-svg-1%3A5.103.0-1-any.chi.zst,oxygen-icons-svg-1%3A5.103.0-1,354831436
oxygen-sounds,5.27.0-1,1,oxygen-sounds-5.27.0-1-any.chi.zst,o/oxygen-sounds-5.27.0-1-any.chi.zst,oxygen-sounds-5.27.0-1,1911910
p11-kit,0.24.1-1,1,p11-kit-0.24.1-1-x86_64.chi.zst,p/p11-kit-0.24.1-1-x86_64.chi.zst,p11-kit-0.24.1-1,168506
p7zip,16.02-6,6,p7zip-16.02-6-x86_64.chi.zst,p/p7zip-16.02-6-x86_64.chi.zst,p7zip-16.02-6,1627557
pacaur,4.8.6-1,1,pacaur-4.8.6-1-any.chi.zst,p/pacaur-4.8.6-1-any.chi.zst,pacaur-4.8.6-1,96331
paccat,0.2.0-1,1,paccat-0.2.0-1-x86_64.chi.zst,p/paccat-0.2.0-1-x86_64.chi.zst,paccat-0.2.0-1,702570
pacman,6.0.2-5,5,pacman-6.0.2-5-x86_64.chi.zst,p/pacman-6.0.2-5-x86_64.chi.zst,pacman-6.0.2-5,1175412
pacman-contrib,1.8.2-1,1,pacman-contrib-1.8.2-1-x86_64.chi.zst,p/pacman-contrib-1.8.2-1-x86_64.chi.zst,pacman-contrib-1.8.2-1,43914
pacman-mirrorlist,20221204-1,1,pacman-mirrorlist-20221204-1-any.chi.zst,p/pacman-mirrorlist-20221204-1-any.chi.zst,pacman-mirrorlist-20221204-1,7395
pacoloco,1.2-1,1,pacoloco-1.2-1-x86_64.chi.zst,p/pacoloco-1.2-1-x86_64.chi.zst,pacoloco-1.2-1,3483090
pacutils,0.11.1-1,1,pacutils-0.11.1-1-x86_64.chi.zst,p/pacutils-0.11.1-1-x86_64.chi.zst,pacutils-0.11.1-1,142296
pahole,1%3A1.24-1,1,pahole-1%3A1.24-1-x86_64.chi.zst,p/pahole-1%3A1.24-1-x86_64.chi.zst,pahole-1%3A1.24-1,374137
pakku,0.16-1,1,pakku-0.16-1-x86_64.chi.zst,p/pakku-0.16-1-x86_64.chi.zst,pakku-0.16-1,352494
palp,1%3A2.20-1,1,palp-1%3A2.20-1-x86_64.chi.zst,p/palp-1%3A2.20-1-x86_64.chi.zst,palp-1%3A2.20-1,1213986
pam,1.5.2-1,1,pam-1.5.2-1-x86_64.chi.zst,p/pam-1.5.2-1-x86_64.chi.zst,pam-1.5.2-1,665321
pambase,20221020-1,1,pambase-20221020-1-any.chi.zst,p/pambase-20221020-1-any.chi.zst,pambase-20221020-1,1229
pandoc,2.17.1.1-31,31,pandoc-2.17.1.1-31-x86_64.chi.zst,p/pandoc-2.17.1.1-31-x86_64.chi.zst,pandoc-2.17.1.1-31,12723582
pango,1%3A1.50.12-1,1,pango-1%3A1.50.12-1-x86_64.chi.zst,p/pango-1%3A1.50.12-1-x86_64.chi.zst,pango-1%3A1.50.12-1,520625
pango-perl,1.227-15,15,pango-perl-1.227-15-x86_64.chi.zst,p/pango-perl-1.227-15-x86_64.chi.zst,pango-perl-1.227-15,160007
pangomm,2.46.3-1,1,pangomm-2.46.3-1-x86_64.chi.zst,p/pangomm-2.46.3-1-x86_64.chi.zst,pangomm-2.46.3-1,116467
paper,2.3-2,2,paper-2.3-2-x86_64.chi.zst,p/paper-2.3-2-x86_64.chi.zst,paper-2.3-2,10040
paperkey,1.6-3,3,paperkey-1.6-3-x86_64.chi.zst,p/paperkey-1.6-3-x86_64.chi.zst,paperkey-1.6-3,21106
papirus-icon-theme,20230104-1,1,papirus-icon-theme-20230104-1-any.chi.zst,p/papirus-icon-theme-20230104-1-any.chi.zst,papirus-icon-theme-20230104-1,32106307
paprefs,1.2-1,1,paprefs-1.2-1-x86_64.chi.zst,p/paprefs-1.2-1-x86_64.chi.zst,paprefs-1.2-1,55406
paps,0.7.1-1,1,paps-0.7.1-1-x86_64.chi.zst,p/paps-0.7.1-1-x86_64.chi.zst,paps-0.7.1-1,19911
parallel,20230122-1,1,parallel-20230122-1-any.chi.zst,p/parallel-20230122-1-any.chi.zst,parallel-20230122-1,356882
pari,2.13.4-1,1,pari-2.13.4-1-x86_64.chi.zst,p/pari-2.13.4-1-x86_64.chi.zst,pari-2.13.4-1,10796575
pari-galdata,20080411-3,3,pari-galdata-20080411-3-any.chi.zst,p/pari-galdata-20080411-3-any.chi.zst,pari-galdata-20080411-3,46898
pari-seadata-small,20090618-3,3,pari-seadata-small-20090618-3-any.chi.zst,p/pari-seadata-small-20090618-3-any.chi.zst,pari-seadata-small-20090618-3,696483
parole,4.16.0-1,1,parole-4.16.0-1-x86_64.chi.zst,p/parole-4.16.0-1-x86_64.chi.zst,parole-4.16.0-1,527641
partclone,0.3.23-1,1,partclone-0.3.23-1-x86_64.chi.zst,p/partclone-0.3.23-1-x86_64.chi.zst,partclone-0.3.23-1,496876
parted,3.5-1,1,parted-3.5-1-x86_64.chi.zst,p/parted-3.5-1-x86_64.chi.zst,parted-3.5-1,649367
partimage,0.6.9-14,14,partimage-0.6.9-14-x86_64.chi.zst,p/partimage-0.6.9-14-x86_64.chi.zst,partimage-0.6.9-14,277904
partitionmanager,22.12.2-1,1,partitionmanager-22.12.2-1-x86_64.chi.zst,p/partitionmanager-22.12.2-1-x86_64.chi.zst,partitionmanager-22.12.2-1,2461520
pass,1.7.4-3,3,pass-1.7.4-3-any.chi.zst,p/pass-1.7.4-3-any.chi.zst,pass-1.7.4-3,20329
patch,2.7.6-9,9,patch-2.7.6-9-x86_64.chi.zst,p/patch-2.7.6-9-x86_64.chi.zst,patch-2.7.6-9,106436
patchelf,0.17.2-1,1,patchelf-0.17.2-1-x86_64.chi.zst,p/patchelf-0.17.2-1-x86_64.chi.zst,patchelf-0.17.2-1,86233
pavucontrol,1%3A5.0%2Br61%2Bgee77d86-2,2,pavucontrol-1%3A5.0%2Br61%2Bgee77d86-2-x86_64.chi.zst,p/pavucontrol-1%3A5.0%2Br61%2Bgee77d86-2-x86_64.chi.zst,pavucontrol-1%3A5.0%2Br61%2Bgee77d86-2,222515
pavucontrol-qt,1.2.0-1,1,pavucontrol-qt-1.2.0-1-x86_64.chi.zst,p/pavucontrol-qt-1.2.0-1-x86_64.chi.zst,pavucontrol-qt-1.2.0-1,190889
pbzip2,1.1.13-3,3,pbzip2-1.1.13-3-x86_64.chi.zst,p/pbzip2-1.1.13-3-x86_64.chi.zst,pbzip2-1.1.13-3,36738
pcaudiolib,1.2-2,2,pcaudiolib-1.2-2-x86_64.chi.zst,p/pcaudiolib-1.2-2-x86_64.chi.zst,pcaudiolib-1.2-2,6576
pciutils,3.9.0-2,2,pciutils-3.9.0-2-x86_64.chi.zst,p/pciutils-3.9.0-2-x86_64.chi.zst,pciutils-3.9.0-2,128613
pcmanfm,1.3.2-1,1,pcmanfm-1.3.2-1-x86_64.chi.zst,p/pcmanfm-1.3.2-1-x86_64.chi.zst,pcmanfm-1.3.2-1,370969
pcmanfm-gtk3,1.3.2-1,1,pcmanfm-gtk3-1.3.2-1-x86_64.chi.zst,p/pcmanfm-gtk3-1.3.2-1-x86_64.chi.zst,pcmanfm-gtk3-1.3.2-1,302942
pcmanfm-qt,1.2.1-1,1,pcmanfm-qt-1.2.1-1-x86_64.chi.zst,p/pcmanfm-qt-1.2.1-1-x86_64.chi.zst,pcmanfm-qt-1.2.1-1,578964
pcre,8.45-3,3,pcre-8.45-3-x86_64.chi.zst,p/pcre-8.45-3-x86_64.chi.zst,pcre-8.45-3,1225854
pcre2,10.42-2,2,pcre2-10.42-2-x86_64.chi.zst,p/pcre2-10.42-2-x86_64.chi.zst,pcre2-10.42-2,1956298
pcsclite,1.9.9-2,2,pcsclite-1.9.9-2-x86_64.chi.zst,p/pcsclite-1.9.9-2-x86_64.chi.zst,pcsclite-1.9.9-2,111479
pdal,2.5.1-1,1,pdal-2.5.1-1-x86_64.chi.zst,p/pdal-2.5.1-1-x86_64.chi.zst,pdal-2.5.1-1,2669381
peek,1.5.1-3,3,peek-1.5.1-3-x86_64.chi.zst,p/peek-1.5.1-3-x86_64.chi.zst,peek-1.5.1-3,184053
perl-algorithm-diff,1%3A1.201-2,2,perl-algorithm-diff-1%3A1.201-2-any.chi.zst,p/perl-algorithm-diff-1%3A1.201-2-any.chi.zst,perl-algorithm-diff-1%3A1.201-2,30419
perl-alien-build,2.77-1,1,perl-alien-build-2.77-1-any.chi.zst,p/perl-alien-build-2.77-1-any.chi.zst,perl-alien-build-2.77-1,398130
perl-alien-libxml2,0.19-1,1,perl-alien-libxml2-0.19-1-any.chi.zst,p/perl-alien-libxml2-0.19-1-any.chi.zst,perl-alien-libxml2-0.19-1,7486
perl-archive-zip,1.68-5,5,perl-archive-zip-1.68-5-any.chi.zst,p/perl-archive-zip-1.68-5-any.chi.zst,perl-archive-zip-1.68-5,75434
perl-autovivification,0.18-6,6,perl-autovivification-0.18-6-x86_64.chi.zst,p/perl-autovivification-0.18-6-x86_64.chi.zst,perl-autovivification-0.18-6,23694
perl-b-hooks-endofscope,0.24-3,3,perl-b-hooks-endofscope-0.24-3-any.chi.zst,p/perl-b-hooks-endofscope-0.24-3-any.chi.zst,perl-b-hooks-endofscope-0.24-3,16243
perl-berkeleydb,0.55-10,10,perl-berkeleydb-0.55-10-x86_64.chi.zst,p/perl-berkeleydb-0.55-10-x86_64.chi.zst,perl-berkeleydb-0.55-10,111854
perl-business-isbn,3.004-7,7,perl-business-isbn-3.004-7-any.chi.zst,p/perl-business-isbn-3.004-7-any.chi.zst,perl-business-isbn-3.004-7,20218
perl-business-isbn-data,20140910.003-7,7,perl-business-isbn-data-20140910.003-7-any.chi.zst,p/perl-business-isbn-data-20140910.003-7-any.chi.zst,perl-business-isbn-data-20140910.003-7,19540
perl-business-ismn,1.201-4,4,perl-business-ismn-1.201-4-any.chi.zst,p/perl-business-ismn-1.201-4-any.chi.zst,perl-business-ismn-1.201-4,15859
perl-business-issn,1.003-4,4,perl-business-issn-1.003-4-any.chi.zst,p/perl-business-issn-1.003-4-any.chi.zst,perl-business-issn-1.003-4,8292
perl-cairo-gobject,1.005-1,1,perl-cairo-gobject-1.005-1-x86_64.chi.zst,p/perl-cairo-gobject-1.005-1-x86_64.chi.zst,perl-cairo-gobject-1.005-1,7520
perl-canary-stability,2013-4,4,perl-canary-stability-2013-4-any.chi.zst,p/perl-canary-stability-2013-4-any.chi.zst,perl-canary-stability-2013-4,5579
perl-capture-tiny,0.48-6,6,perl-capture-tiny-0.48-6-any.chi.zst,p/perl-capture-tiny-0.48-6-any.chi.zst,perl-capture-tiny-0.48-6,17978
perl-carp-always,0.16-2,2,perl-carp-always-0.16-2-any.chi.zst,p/perl-carp-always-0.16-2-any.chi.zst,perl-carp-always-0.16-2,5593
perl-cgi,4.55-1,1,perl-cgi-4.55-1-any.chi.zst,p/perl-cgi-4.55-1-any.chi.zst,perl-cgi-4.55-1,129597
perl-class-accessor,0.51-2,2,perl-class-accessor-0.51-2-any.chi.zst,p/perl-class-accessor-0.51-2-any.chi.zst,perl-class-accessor-0.51-2,22519
perl-class-data-inheritable,0.08-9,9,perl-class-data-inheritable-0.08-9-x86_64.chi.zst,p/perl-class-data-inheritable-0.08-9-x86_64.chi.zst,perl-class-data-inheritable-0.08-9,5048
perl-class-factory-util,1.7-10,10,perl-class-factory-util-1.7-10-any.chi.zst,p/perl-class-factory-util-1.7-10-any.chi.zst,perl-class-factory-util-1.7-10,4424
perl-class-inspector,1.36-3,3,perl-class-inspector-1.36-3-any.chi.zst,p/perl-class-inspector-1.36-3-any.chi.zst,perl-class-inspector-1.36-3,16994
perl-class-load,0.25-2,2,perl-class-load-0.25-2-any.chi.zst,p/perl-class-load-0.25-2-any.chi.zst,perl-class-load-0.25-2,9270
perl-class-singleton,1.5-4,4,perl-class-singleton-1.5-4-any.chi.zst,p/perl-class-singleton-1.5-4-any.chi.zst,perl-class-singleton-1.5-4,9440
perl-clone,0.46-1,1,perl-clone-0.46-1-x86_64.chi.zst,p/perl-clone-0.46-1-x86_64.chi.zst,perl-clone-0.46-1,9668
perl-config-tiny,2.28-1,1,perl-config-tiny-2.28-1-any.chi.zst,p/perl-config-tiny-2.28-1-any.chi.zst,perl-config-tiny-2.28-1,10950
perl-convert-binhex,1.125-9,9,perl-convert-binhex-1.125-9-any.chi.zst,p/perl-convert-binhex-1.125-9-any.chi.zst,perl-convert-binhex-1.125-9,28211
perl-convert-tnef,0.18-9,9,perl-convert-tnef-0.18-9-any.chi.zst,p/perl-convert-tnef-0.18-9-any.chi.zst,perl-convert-tnef-0.18-9,11799
perl-convert-uulib,1.5-9,9,perl-convert-uulib-1.5-9-x86_64.chi.zst,p/perl-convert-uulib-1.5-9-x86_64.chi.zst,perl-convert-uulib-1.5-9,85724
perl-crypt-openssl-random,0.15-7,7,perl-crypt-openssl-random-0.15-7-x86_64.chi.zst,p/perl-crypt-openssl-random-0.15-7-x86_64.chi.zst,perl-crypt-openssl-random-0.15-7,7673
perl-crypt-openssl-rsa,0.32-1,1,perl-crypt-openssl-rsa-0.32-1-x86_64.chi.zst,p/perl-crypt-openssl-rsa-0.32-1-x86_64.chi.zst,perl-crypt-openssl-rsa-0.32-1,20670
perl-crypt-passwdmd5,1.41-2,2,perl-crypt-passwdmd5-1.41-2-any.chi.zst,p/perl-crypt-passwdmd5-1.41-2-any.chi.zst,perl-crypt-passwdmd5-1.41-2,5272
perl-data-compare,1.25-8,8,perl-data-compare-1.25-8-any.chi.zst,p/perl-data-compare-1.25-8-any.chi.zst,perl-data-compare-1.25-8,17687
perl-data-dump,1.23-6,6,perl-data-dump-1.23-6-any.chi.zst,p/perl-data-dump-1.23-6-any.chi.zst,perl-data-dump-1.23-6,27077
perl-data-optlist,0.110-6,6,perl-data-optlist-0.110-6-any.chi.zst,p/perl-data-optlist-0.110-6-any.chi.zst,perl-data-optlist-0.110-6,10124
perl-data-uniqid,0.12-8,8,perl-data-uniqid-0.12-8-any.chi.zst,p/perl-data-uniqid-0.12-8-any.chi.zst,perl-data-uniqid-0.12-8,6026
perl-datetime,1.52-1,1,perl-datetime-1.52-1-x86_64.chi.zst,p/perl-datetime-1.52-1-x86_64.chi.zst,perl-datetime-1.52-1,86340
perl-datetime-calendar-julian,0.04-6,6,perl-datetime-calendar-julian-0.04-6-any.chi.zst,p/perl-datetime-calendar-julian-0.04-6-any.chi.zst,perl-datetime-calendar-julian-0.04-6,8505
perl-datetime-format-builder,0.8100-7,7,perl-datetime-format-builder-0.8100-7-x86_64.chi.zst,p/perl-datetime-format-builder-0.8100-7-x86_64.chi.zst,perl-datetime-format-builder-0.8100-7,42203
perl-datetime-format-strptime,1.75-4,4,perl-datetime-format-strptime-1.75-4-any.chi.zst,p/perl-datetime-format-strptime-1.75-4-any.chi.zst,perl-datetime-format-strptime-1.75-4,25066
perl-datetime-locale,1.22-2,2,perl-datetime-locale-1.22-2-any.chi.zst,p/perl-datetime-locale-1.22-2-any.chi.zst,perl-datetime-locale-1.22-2,2097187
perl-datetime-timezone,2.35-2,2,perl-datetime-timezone-2.35-2-any.chi.zst,p/perl-datetime-timezone-2.35-2-any.chi.zst,perl-datetime-timezone-2.35-2,247323
perl-devel-stacktrace,2.03-4,4,perl-devel-stacktrace-2.03-4-any.chi.zst,p/perl-devel-stacktrace-2.03-4-any.chi.zst,perl-devel-stacktrace-2.03-4,18325
perl-digest-hmac,1.04-2,2,perl-digest-hmac-1.04-2-any.chi.zst,p/perl-digest-hmac-1.04-2-any.chi.zst,perl-digest-hmac-1.04-2,7091
perl-digest-sha1,2.13-16,16,perl-digest-sha1-2.13-16-x86_64.chi.zst,p/perl-digest-sha1-2.13-16-x86_64.chi.zst,perl-digest-sha1-2.13-16,15407
perl-dist-checkconflicts,0.11-6,6,perl-dist-checkconflicts-0.11-6-any.chi.zst,p/perl-dist-checkconflicts-0.11-6-any.chi.zst,perl-dist-checkconflicts-0.11-6,7603
perl-encode-locale,1.05-10,10,perl-encode-locale-1.05-10-any.chi.zst,p/perl-encode-locale-1.05-10-any.chi.zst,perl-encode-locale-1.05-10,10133
perl-error,0.17029-4,4,perl-error-0.17029-4-any.chi.zst,p/perl-error-0.17029-4-any.chi.zst,perl-error-0.17029-4,22354
perl-eval-closure,0.14-6,6,perl-eval-closure-0.14-6-any.chi.zst,p/perl-eval-closure-0.14-6-any.chi.zst,perl-eval-closure-0.14-6,11076
perl-exception-class,1.44-4,4,perl-exception-class-1.44-4-any.chi.zst,p/perl-exception-class-1.44-4-any.chi.zst,perl-exception-class-1.44-4,25965
perl-exporter-tiny,1.002002-2,2,perl-exporter-tiny-1.002002-2-any.chi.zst,p/perl-exporter-tiny-1.002002-2-any.chi.zst,perl-exporter-tiny-1.002002-2,29472
perl-ffi-checklib,0.31-2,2,perl-ffi-checklib-0.31-2-any.chi.zst,p/perl-ffi-checklib-0.31-2-any.chi.zst,perl-ffi-checklib-0.31-2,15515
perl-file-basedir,0.09-2,2,perl-file-basedir-0.09-2-any.chi.zst,p/perl-file-basedir-0.09-2-any.chi.zst,perl-file-basedir-0.09-2,13372
perl-file-chdir,0.1011-4,4,perl-file-chdir-0.1011-4-any.chi.zst,p/perl-file-chdir-0.1011-4-any.chi.zst,perl-file-chdir-0.1011-4,9677
perl-file-copy-recursive,0.45-5,5,perl-file-copy-recursive-0.45-5-any.chi.zst,p/perl-file-copy-recursive-0.45-5-any.chi.zst,perl-file-copy-recursive-0.45-5,16331
perl-file-find-rule,0.34-7,7,perl-file-find-rule-0.34-7-any.chi.zst,p/perl-file-find-rule-0.34-7-any.chi.zst,perl-file-find-rule-0.34-7,25617
perl-file-finder,0.53-7,7,perl-file-finder-0.53-7-any.chi.zst,p/perl-file-finder-0.53-7-any.chi.zst,perl-file-finder-0.53-7,20559
perl-file-listing,6.15-2,2,perl-file-listing-6.15-2-any.chi.zst,p/perl-file-listing-6.15-2-any.chi.zst,perl-file-listing-6.15-2,9567
perl-file-next,1.18-2,2,perl-file-next-1.18-2-any.chi.zst,p/perl-file-next-1.18-2-any.chi.zst,perl-file-next-1.18-2,14624
perl-file-sharedir,1.116-4,4,perl-file-sharedir-1.116-4-any.chi.zst,p/perl-file-sharedir-1.116-4-any.chi.zst,perl-file-sharedir-1.116-4,11955
perl-file-sharedir-install,0.13-4,4,perl-file-sharedir-install-0.13-4-any.chi.zst,p/perl-file-sharedir-install-0.13-4-any.chi.zst,perl-file-sharedir-install-0.13-4,7721
perl-file-slurp,9999.32-2,2,perl-file-slurp-9999.32-2-any.chi.zst,p/perl-file-slurp-9999.32-2-any.chi.zst,perl-file-slurp-9999.32-2,15441
perl-file-slurp-tiny,0.004-8,8,perl-file-slurp-tiny-0.004-8-any.chi.zst,p/perl-file-slurp-tiny-0.004-8-any.chi.zst,perl-file-slurp-tiny-0.004-8,5119
perl-file-slurper,0.012-4,4,perl-file-slurper-0.012-4-any.chi.zst,p/perl-file-slurper-0.012-4-any.chi.zst,perl-file-slurper-0.012-4,8637
perl-file-tail,1.3-7,7,perl-file-tail-1.3-7-any.chi.zst,p/perl-file-tail-1.3-7-any.chi.zst,perl-file-tail-1.3-7,14730
perl-file-which,1.27-2,2,perl-file-which-1.27-2-any.chi.zst,p/perl-file-which-1.27-2-any.chi.zst,perl-file-which-1.27-2,11505
perl-glib-object-introspection,0.049-3,3,perl-glib-object-introspection-0.049-3-x86_64.chi.zst,p/perl-glib-object-introspection-0.049-3-x86_64.chi.zst,perl-glib-object-introspection-0.049-3,74855
perl-goocanvas2,0.06-5,5,perl-goocanvas2-0.06-5-any.chi.zst,p/perl-goocanvas2-0.06-5-any.chi.zst,perl-goocanvas2-0.06-5,7068
perl-goocanvas2-cairotypes,0.001-6,6,perl-goocanvas2-cairotypes-0.001-6-x86_64.chi.zst,p/perl-goocanvas2-cairotypes-0.001-6-x86_64.chi.zst,perl-goocanvas2-cairotypes-0.001-6,7001
perl-gtk3,0.038-2,2,perl-gtk3-0.038-2-any.chi.zst,p/perl-gtk3-0.038-2-any.chi.zst,perl-gtk3-0.038-2,29186
perl-gtk3-imageview,10-2,2,perl-gtk3-imageview-10-2-any.chi.zst,p/perl-gtk3-imageview-10-2-any.chi.zst,perl-gtk3-imageview-10-2,14882
perl-html-form,6.11-1,1,perl-html-form-6.11-1-any.chi.zst,p/perl-html-form-6.11-1-any.chi.zst,perl-html-form-6.11-1,31798
perl-html-parser,3.81-1,1,perl-html-parser-3.81-1-x86_64.chi.zst,p/perl-html-parser-3.81-1-x86_64.chi.zst,perl-html-parser-3.81-1,88797
perl-html-tagset,3.20-13,13,perl-html-tagset-3.20-13-any.chi.zst,p/perl-html-tagset-3.20-13-any.chi.zst,perl-html-tagset-3.20-13,10261
perl-http-cookies,6.10-3,3,perl-http-cookies-6.10-3-any.chi.zst,p/perl-http-cookies-6.10-3-any.chi.zst,perl-http-cookies-6.10-3,22547
perl-http-daemon,6.14-2,2,perl-http-daemon-6.14-2-any.chi.zst,p/perl-http-daemon-6.14-2-any.chi.zst,perl-http-daemon-6.14-2,18563
perl-http-date,6.05-6,6,perl-http-date-6.05-6-any.chi.zst,p/perl-http-date-6.05-6-any.chi.zst,perl-http-date-6.05-6,8736
perl-http-message,6.44-1,1,perl-http-message-6.44-1-any.chi.zst,p/perl-http-message-6.44-1-any.chi.zst,perl-http-message-6.44-1,78911
perl-http-negotiate,6.01-11,11,perl-http-negotiate-6.01-11-any.chi.zst,p/perl-http-negotiate-6.01-11-any.chi.zst,perl-http-negotiate-6.01-11,11657
perl-http-response-encoding,0.06-6,6,perl-http-response-encoding-0.06-6-any.chi.zst,p/perl-http-response-encoding-0.06-6-any.chi.zst,perl-http-response-encoding-0.06-6,5551
perl-http-server-simple,0.52-3,3,perl-http-server-simple-0.52-3-any.chi.zst,p/perl-http-server-simple-0.52-3-any.chi.zst,perl-http-server-simple-0.52-3,21013
perl-image-exiftool,12.00-2,2,perl-image-exiftool-12.00-2-any.chi.zst,p/perl-image-exiftool-12.00-2-any.chi.zst,perl-image-exiftool-12.00-2,3285574
perl-inc-latest,0.500-7,7,perl-inc-latest-0.500-7-any.chi.zst,p/perl-inc-latest-0.500-7-any.chi.zst,perl-inc-latest-0.500-7,13961
perl-io-html,1.004-3,3,perl-io-html-1.004-3-any.chi.zst,p/perl-io-html-1.004-3-any.chi.zst,perl-io-html-1.004-3,14320
perl-io-socket-inet6,2.73-1,1,perl-io-socket-inet6-2.73-1-any.chi.zst,p/perl-io-socket-inet6-2.73-1-any.chi.zst,perl-io-socket-inet6-2.73-1,10881
perl-io-socket-ssl,2.074-1,1,perl-io-socket-ssl-2.074-1-any.chi.zst,p/perl-io-socket-ssl-2.074-1-any.chi.zst,perl-io-socket-ssl-2.074-1,153644
perl-io-string,1.08-12,12,perl-io-string-1.08-12-x86_64.chi.zst,p/perl-io-string-1.08-12-x86_64.chi.zst,perl-io-string-1.08-12,7476
