python-gdstk,0.8.2-1,1,python-gdstk-0.8.2-1-x86_64.chi.zst,p/python-gdstk-0.8.2-1-x86_64.chi.zst
python-genshi,0.7.5-4,4,python-genshi-0.7.5-4-any.chi.zst,p/python-genshi-0.7.5-4-any.chi.zst
python-genty,1.3.2-10,10,python-genty-1.3.2-10-any.chi.zst,p/python-genty-1.3.2-10-any.chi.zst
python-geocoder,1.38.1-4,4,python-geocoder-1.38.1-4-any.chi.zst,p/python-geocoder-1.38.1-4-any.chi.zst
python-geographiclib,2.0-1,1,python-geographiclib-2.0-1-any.chi.zst,p/python-geographiclib-2.0-1-any.chi.zst
python-geoip,1.3.2-12,12,python-geoip-1.3.2-12-x86_64.chi.zst,p/python-geoip-1.3.2-12-x86_64.chi.zst
python-geoip2,4.3.0-1,1,python-geoip2-4.3.0-1-any.chi.zst,p/python-geoip2-4.3.0-1-any.chi.zst
python-geojson,2.5.0-3,3,python-geojson-2.5.0-3-any.chi.zst,p/python-geojson-2.5.0-3-any.chi.zst
python-geopandas,0.10.2-2,2,python-geopandas-0.10.2-2-any.chi.zst,p/python-geopandas-0.10.2-2-any.chi.zst
python-geopy,2.2.0-3,3,python-geopy-2.2.0-3-any.chi.zst,p/python-geopy-2.2.0-3-any.chi.zst
python-getkey,0.6.5-3,3,python-getkey-0.6.5-3-any.chi.zst,p/python-getkey-0.6.5-3-any.chi.zst
python-gevent,21.12.0-1,1,python-gevent-21.12.0-1-x86_64.chi.zst,p/python-gevent-21.12.0-1-x86_64.chi.zst
python-gevent-websocket,0.10.1-8,8,python-gevent-websocket-0.10.1-8-any.chi.zst,p/python-gevent-websocket-0.10.1-8-any.chi.zst
python-gflags,3.1.2-7,7,python-gflags-3.1.2-7-any.chi.zst,p/python-gflags-3.1.2-7-any.chi.zst
python-ghp-import,1.1.0-3,3,python-ghp-import-1.1.0-3-any.chi.zst,p/python-ghp-import-1.1.0-3-any.chi.zst
python-gilt,1.2.2-1,1,python-gilt-1.2.2-1-any.chi.zst,p/python-gilt-1.2.2-1-any.chi.zst
python-git-url-parse,1.2.2-4,4,python-git-url-parse-1.2.2-4-any.chi.zst,p/python-git-url-parse-1.2.2-4-any.chi.zst
python-gitdb,1%3A4.0.9-1,1,python-gitdb-1%3A4.0.9-1-any.chi.zst,p/python-gitdb-1%3A4.0.9-1-any.chi.zst
python-gitlab,3.4.0-1,1,python-gitlab-3.4.0-1-any.chi.zst,p/python-gitlab-3.4.0-1-any.chi.zst
python-gitpython,3.1.27-1,1,python-gitpython-3.1.27-1-any.chi.zst,p/python-gitpython-3.1.27-1-any.chi.zst
python-glanceclient,3.6.0-1,1,python-glanceclient-3.6.0-1-any.chi.zst,p/python-glanceclient-3.6.0-1-any.chi.zst
python-glfw,2.1.0-2,2,python-glfw-2.1.0-2-any.chi.zst,p/python-glfw-2.1.0-2-any.chi.zst
python-glob2,0.7-3,3,python-glob2-0.7-3-any.chi.zst,p/python-glob2-0.7-3-any.chi.zst
python-gmpy2,2.1.2-1,1,python-gmpy2-2.1.2-1-x86_64.chi.zst,p/python-gmpy2-2.1.2-1-x86_64.chi.zst
python-gnupg,0.4.9-1,1,python-gnupg-0.4.9-1-any.chi.zst,p/python-gnupg-0.4.9-1-any.chi.zst
python-gnupginterface,0.3.2-10,10,python-gnupginterface-0.3.2-10-x86_64.chi.zst,p/python-gnupginterface-0.3.2-10-x86_64.chi.zst
python-gnuplot,1.8-12,12,python-gnuplot-1.8-12-any.chi.zst,p/python-gnuplot-1.8-12-any.chi.zst
python-gobject,3.44.1-4,4,python-gobject-3.44.1-4-x86_64.chi.zst,p/python-gobject-3.44.1-4-x86_64.chi.zst
python-google-api-core,2.8.0-1,1,python-google-api-core-2.8.0-1-any.chi.zst,p/python-google-api-core-2.8.0-1-any.chi.zst
python-google-auth,1.34.0-4,4,python-google-auth-1.34.0-4-any.chi.zst,p/python-google-auth-1.34.0-4-any.chi.zst
python-google-auth-httplib2,0.1.0-3,3,python-google-auth-httplib2-0.1.0-3-any.chi.zst,p/python-google-auth-httplib2-0.1.0-3-any.chi.zst
python-google-auth-oauthlib,0.5.1-1,1,python-google-auth-oauthlib-0.5.1-1-any.chi.zst,p/python-google-auth-oauthlib-0.5.1-1-any.chi.zst
python-gpgme,1.17.1-1,1,python-gpgme-1.17.1-1-x86_64.chi.zst,p/python-gpgme-1.17.1-1-x86_64.chi.zst
python-gphoto2,2.3.2-1,1,python-gphoto2-2.3.2-1-x86_64.chi.zst,p/python-gphoto2-2.3.2-1-x86_64.chi.zst
python-graphene,3.0.0-3,3,python-graphene-3.0.0-3-any.chi.zst,p/python-graphene-3.0.0-3-any.chi.zst
python-graphql-core,3.2.1-1,1,python-graphql-core-3.2.1-1-any.chi.zst,p/python-graphql-core-3.2.1-1-any.chi.zst
python-graphql-relay,3.2.0-1,1,python-graphql-relay-3.2.0-1-any.chi.zst,p/python-graphql-relay-3.2.0-1-any.chi.zst
python-graphql-server-core,2.0.0-3,3,python-graphql-server-core-2.0.0-3-any.chi.zst,p/python-graphql-server-core-2.0.0-3-any.chi.zst
python-graphviz,0.19.1-1,1,python-graphviz-0.19.1-1-any.chi.zst,p/python-graphviz-0.19.1-1-any.chi.zst
python-greenlet,1.1.2-3,3,python-greenlet-1.1.2-3-x86_64.chi.zst,p/python-greenlet-1.1.2-3-x86_64.chi.zst
python-grequests,0.6.0-4,4,python-grequests-0.6.0-4-any.chi.zst,p/python-grequests-0.6.0-4-any.chi.zst
python-grpcio,1.45.2-3,3,python-grpcio-1.45.2-3-x86_64.chi.zst,p/python-grpcio-1.45.2-3-x86_64.chi.zst
python-gssapi,1.7.3-1,1,python-gssapi-1.7.3-1-x86_64.chi.zst,p/python-gssapi-1.7.3-1-x86_64.chi.zst
python-guzzle-sphinx-theme,0.7.11-10,10,python-guzzle-sphinx-theme-0.7.11-10-any.chi.zst,p/python-guzzle-sphinx-theme-0.7.11-10-any.chi.zst
python-gwebsockets,0.7-5,5,python-gwebsockets-0.7-5-any.chi.zst,p/python-gwebsockets-0.7-5-any.chi.zst
python-h11,0.12.0-3,3,python-h11-0.12.0-3-any.chi.zst,p/python-h11-0.12.0-3-any.chi.zst
python-h2,4.1.0-1,1,python-h2-4.1.0-1-any.chi.zst,p/python-h2-4.1.0-1-any.chi.zst
python-h5py,3.6.0-4,4,python-h5py-3.6.0-4-x86_64.chi.zst,p/python-h5py-3.6.0-4-x86_64.chi.zst
python-h5py-openmpi,3.6.0-4,4,python-h5py-openmpi-3.6.0-4-x86_64.chi.zst,p/python-h5py-openmpi-3.6.0-4-x86_64.chi.zst
python-hachoir,3.1.3-1,1,python-hachoir-3.1.3-1-any.chi.zst,p/python-hachoir-3.1.3-1-any.chi.zst
python-hacking,4.1.0-2,2,python-hacking-4.1.0-2-any.chi.zst,p/python-hacking-4.1.0-2-any.chi.zst
python-halo,0.0.31-4,4,python-halo-0.0.31-4-any.chi.zst,p/python-halo-0.0.31-4-any.chi.zst
python-harparser,0.4-7,7,python-harparser-0.4-7-any.chi.zst,p/python-harparser-0.4-7-any.chi.zst
python-hatch,0.23.1-1,1,python-hatch-0.23.1-1-any.chi.zst,p/python-hatch-0.23.1-1-any.chi.zst
python-hatchling,0.25.0-2,2,python-hatchling-0.25.0-2-any.chi.zst,p/python-hatchling-0.25.0-2-any.chi.zst
python-hawkauthlib,2.0.0-10,10,python-hawkauthlib-2.0.0-10-any.chi.zst,p/python-hawkauthlib-2.0.0-10-any.chi.zst
python-hcloud,1.16.0-2,2,python-hcloud-1.16.0-2-any.chi.zst,p/python-hcloud-1.16.0-2-any.chi.zst
python-heapdict,1.0.1-5,5,python-heapdict-1.0.1-5-any.chi.zst,p/python-heapdict-1.0.1-5-any.chi.zst
python-heatclient,2.5.1-1,1,python-heatclient-2.5.1-1-any.chi.zst,p/python-heatclient-2.5.1-1-any.chi.zst
python-helpdev,0.7.1-5,5,python-helpdev-0.7.1-5-any.chi.zst,p/python-helpdev-0.7.1-5-any.chi.zst
python-helper,2.5.0-2,2,python-helper-2.5.0-2-any.chi.zst,p/python-helper-2.5.0-2-any.chi.zst
python-hexdump,3.3-6,6,python-hexdump-3.3-6-any.chi.zst,p/python-hexdump-3.3-6-any.chi.zst
python-hglib,2.6.2-4,4,python-hglib-2.6.2-4-any.chi.zst,p/python-hglib-2.6.2-4-any.chi.zst
python-hid,1.0.4-7,7,python-hid-1.0.4-7-any.chi.zst,p/python-hid-1.0.4-7-any.chi.zst
python-hidapi,0.11.2-3,3,python-hidapi-0.11.2-3-x86_64.chi.zst,p/python-hidapi-0.11.2-3-x86_64.chi.zst
python-hiredis,2.0.0-3,3,python-hiredis-2.0.0-3-x86_64.chi.zst,p/python-hiredis-2.0.0-3-x86_64.chi.zst
python-hist,2.6.1-2,2,python-hist-2.6.1-2-any.chi.zst,p/python-hist-2.6.1-2-any.chi.zst
python-histoprint,2.2.1-1,1,python-histoprint-2.2.1-1-any.chi.zst,p/python-histoprint-2.2.1-1-any.chi.zst
python-hjson,3.0.2-5,5,python-hjson-3.0.2-5-any.chi.zst,p/python-hjson-3.0.2-5-any.chi.zst
python-hkdf,0.0.3-9,9,python-hkdf-0.0.3-9-any.chi.zst,p/python-hkdf-0.0.3-9-any.chi.zst
python-hpack,4.0.0-3,3,python-hpack-4.0.0-3-any.chi.zst,p/python-hpack-4.0.0-3-any.chi.zst
python-hs-dbus-signature,0.07-3,3,python-hs-dbus-signature-0.07-3-any.chi.zst,p/python-hs-dbus-signature-0.07-3-any.chi.zst
python-hsluv,5.0.2-2,2,python-hsluv-5.0.2-2-any.chi.zst,p/python-hsluv-5.0.2-2-any.chi.zst
python-html2text,2020.1.16-5,5,python-html2text-2020.1.16-5-any.chi.zst,p/python-html2text-2020.1.16-5-any.chi.zst
python-html5-parser,0.4.10-3,3,python-html5-parser-0.4.10-3-x86_64.chi.zst,p/python-html5-parser-0.4.10-3-x86_64.chi.zst
python-html5lib,1.1-12,12,python-html5lib-1.1-12-any.chi.zst,p/python-html5lib-1.1-12-any.chi.zst
python-htmlmin,0.1.12-8,8,python-htmlmin-0.1.12-8-any.chi.zst,p/python-htmlmin-0.1.12-8-any.chi.zst
python-http-parser,0.9.0-6,6,python-http-parser-0.9.0-6-x86_64.chi.zst,p/python-http-parser-0.9.0-6-x86_64.chi.zst
python-httpcore,0.15.0-1,1,python-httpcore-0.15.0-1-any.chi.zst,p/python-httpcore-0.15.0-1-any.chi.zst
python-httplib2,0.20.3-1,1,python-httplib2-0.20.3-1-any.chi.zst,p/python-httplib2-0.20.3-1-any.chi.zst
python-httpretty,1.1.4-3,3,python-httpretty-1.1.4-3-any.chi.zst,p/python-httpretty-1.1.4-3-any.chi.zst
python-httptools,0.3.0-3,3,python-httptools-0.3.0-3-x86_64.chi.zst,p/python-httptools-0.3.0-3-x86_64.chi.zst
python-httpx,0.22.0-2,2,python-httpx-0.22.0-2-any.chi.zst,p/python-httpx-0.22.0-2-any.chi.zst
python-humanfriendly,10.0-3,3,python-humanfriendly-10.0-3-any.chi.zst,p/python-humanfriendly-10.0-3-any.chi.zst
python-humanize,3.1.0-5,5,python-humanize-3.1.0-5-any.chi.zst,p/python-humanize-3.1.0-5-any.chi.zst
python-hunter,3.4.2-1,1,python-hunter-3.4.2-1-x86_64.chi.zst,p/python-hunter-3.4.2-1-x86_64.chi.zst
python-husl,4.0.3-9,9,python-husl-4.0.3-9-any.chi.zst,p/python-husl-4.0.3-9-any.chi.zst
python-hvac,0.11.2-4,4,python-hvac-0.11.2-4-any.chi.zst,p/python-hvac-0.11.2-4-any.chi.zst
python-hyperframe,6.0.1-3,3,python-hyperframe-6.0.1-3-any.chi.zst,p/python-hyperframe-6.0.1-3-any.chi.zst
python-hyperlink,21.0.0-4,4,python-hyperlink-21.0.0-4-any.chi.zst,p/python-hyperlink-21.0.0-4-any.chi.zst
python-hypothesis,6.17.0-2,2,python-hypothesis-6.17.0-2-any.chi.zst,p/python-hypothesis-6.17.0-2-any.chi.zst
python-hypothesis-auto,1.1.4-6,6,python-hypothesis-auto-1.1.4-6-any.chi.zst,p/python-hypothesis-auto-1.1.4-6-any.chi.zst
python-hypothesis-fspaths,0.1.0-8,8,python-hypothesis-fspaths-0.1.0-8-any.chi.zst,p/python-hypothesis-fspaths-0.1.0-8-any.chi.zst
python-hypothesmith,0.1.9-3,3,python-hypothesmith-0.1.9-3-any.chi.zst,p/python-hypothesmith-0.1.9-3-any.chi.zst
python-i3ipc,2.2.1-3,3,python-i3ipc-2.2.1-3-any.chi.zst,p/python-i3ipc-2.2.1-3-any.chi.zst
python-ibm-db-sa,0.3.7-3,3,python-ibm-db-sa-0.3.7-3-any.chi.zst,p/python-ibm-db-sa-0.3.7-3-any.chi.zst
python-icalendar,4.0.9-3,3,python-icalendar-4.0.9-3-any.chi.zst,p/python-icalendar-4.0.9-3-any.chi.zst
python-identify,2.5.1-1,1,python-identify-2.5.1-1-any.chi.zst,p/python-identify-2.5.1-1-any.chi.zst
python-idna,3.4-3,3,python-idna-3.4-3-any.chi.zst,p/python-idna-3.4-3-any.chi.zst
python-idna_ssl,1.1.0-6,6,python-idna_ssl-1.1.0-6-any.chi.zst,p/python-idna_ssl-1.1.0-6-any.chi.zst
python-ifaddr,0.1.7-5,5,python-ifaddr-0.1.7-5-any.chi.zst,p/python-ifaddr-0.1.7-5-any.chi.zst
python-igraph,0.9.10-1,1,python-igraph-0.9.10-1-x86_64.chi.zst,p/python-igraph-0.9.10-1-x86_64.chi.zst
python-ijson,3.1.4-3,3,python-ijson-3.1.4-3-x86_64.chi.zst,p/python-ijson-3.1.4-3-x86_64.chi.zst
python-imagesize,1.4.1-4,4,python-imagesize-1.4.1-4-any.chi.zst,p/python-imagesize-1.4.1-4-any.chi.zst
python-imaplib2,3.6-4,4,python-imaplib2-3.6-4-any.chi.zst,p/python-imaplib2-3.6-4-any.chi.zst
python-imdbpy,2021.4.18-4,4,python-imdbpy-2021.4.18-4-any.chi.zst,p/python-imdbpy-2021.4.18-4-any.chi.zst
python-iminuit,2.11.2-1,1,python-iminuit-2.11.2-1-x86_64.chi.zst,p/python-iminuit-2.11.2-1-x86_64.chi.zst
python-iminuit-docs,2.11.2-1,1,python-iminuit-docs-2.11.2-1-x86_64.chi.zst,p/python-iminuit-docs-2.11.2-1-x86_64.chi.zst
python-importlib-metadata,5.0.0-5,5,python-importlib-metadata-5.0.0-5-any.chi.zst,p/python-importlib-metadata-5.0.0-5-any.chi.zst
python-importlib_resources,5.7.1-1,1,python-importlib_resources-5.7.1-1-any.chi.zst,p/python-importlib_resources-5.7.1-1-any.chi.zst
python-incremental,21.3.0-5,5,python-incremental-21.3.0-5-any.chi.zst,p/python-incremental-21.3.0-5-any.chi.zst
python-inet_diag,0.2.1-7,7,python-inet_diag-0.2.1-7-x86_64.chi.zst,p/python-inet_diag-0.2.1-7-x86_64.chi.zst
python-infinity,1.5-5,5,python-infinity-1.5-5-any.chi.zst,p/python-infinity-1.5-5-any.chi.zst
python-inflect,7.0.0-1,1,python-inflect-7.0.0-1-any.chi.zst,p/python-inflect-7.0.0-1-any.chi.zst
python-inflection,0.5.1-5,5,python-inflection-0.5.1-5-any.chi.zst,p/python-inflection-0.5.1-5-any.chi.zst
python-influxdb,5.3.0-3,3,python-influxdb-5.3.0-3-any.chi.zst,p/python-influxdb-5.3.0-3-any.chi.zst
python-iniconfig,1.1.1-5,5,python-iniconfig-1.1.1-5-any.chi.zst,p/python-iniconfig-1.1.1-5-any.chi.zst
python-install,0.0.3-3,3,python-install-0.0.3-3-any.chi.zst,p/python-install-0.0.3-3-any.chi.zst
python-installer,0.7.0-3,3,python-installer-0.7.0-3-any.chi.zst,p/python-installer-0.7.0-3-any.chi.zst
python-intelhex,2.3.0-4,4,python-intelhex-2.3.0-4-any.chi.zst,p/python-intelhex-2.3.0-4-any.chi.zst
python-internetarchive,3.0.0-1,1,python-internetarchive-3.0.0-1-any.chi.zst,p/python-internetarchive-3.0.0-1-any.chi.zst
python-intervals,0.9.2-3,3,python-intervals-0.9.2-3-any.chi.zst,p/python-intervals-0.9.2-3-any.chi.zst
python-intervaltree,3.1.0-5,5,python-intervaltree-3.1.0-5-any.chi.zst,p/python-intervaltree-3.1.0-5-any.chi.zst
python-into-dbus,0.08-3,3,python-into-dbus-0.08-3-any.chi.zst,p/python-into-dbus-0.08-3-any.chi.zst
python-invoke,1.6.0-3,3,python-invoke-1.6.0-3-any.chi.zst,p/python-invoke-1.6.0-3-any.chi.zst
python-iocapture,0.1.2-10,10,python-iocapture-0.1.2-10-any.chi.zst,p/python-iocapture-0.1.2-10-any.chi.zst
python-ioflo,2.0.2-5,5,python-ioflo-2.0.2-5-any.chi.zst,p/python-ioflo-2.0.2-5-any.chi.zst
python-iosbackup,0.9.921-2,2,python-iosbackup-0.9.921-2-any.chi.zst,p/python-iosbackup-0.9.921-2-any.chi.zst
python-ipdb,0.13.9-2,2,python-ipdb-0.13.9-2-any.chi.zst,p/python-ipdb-0.13.9-2-any.chi.zst
python-ipip-ipdb,1.6.0-2,2,python-ipip-ipdb-1.6.0-2-any.chi.zst,p/python-ipip-ipdb-1.6.0-2-any.chi.zst
python-ipy,1.01-3,3,python-ipy-1.01-3-any.chi.zst,p/python-ipy-1.01-3-any.chi.zst
python-ipycanvas,0.12.0-1,1,python-ipycanvas-0.12.0-1-any.chi.zst,p/python-ipycanvas-0.12.0-1-any.chi.zst
python-ipykernel,6.13.0-1,1,python-ipykernel-6.13.0-1-any.chi.zst,p/python-ipykernel-6.13.0-1-any.chi.zst
python-ipyparallel,8.3.0-1,1,python-ipyparallel-8.3.0-1-any.chi.zst,p/python-ipyparallel-8.3.0-1-any.chi.zst
python-ipython-genutils,0.2.0-1,1,python-ipython-genutils-0.2.0-1-any.chi.zst,p/python-ipython-genutils-0.2.0-1-any.chi.zst
python-ipywidgets,7.7.0-4,4,python-ipywidgets-7.7.0-4-any.chi.zst,p/python-ipywidgets-7.7.0-4-any.chi.zst
python-ipyxact,0.2.4-5,5,python-ipyxact-0.2.4-5-any.chi.zst,p/python-ipyxact-0.2.4-5-any.chi.zst
python-irc,20.0.0-1,1,python-irc-20.0.0-1-any.chi.zst,p/python-irc-20.0.0-1-any.chi.zst
python-iso8601,1.0.2-3,3,python-iso8601-1.0.2-3-any.chi.zst,p/python-iso8601-1.0.2-3-any.chi.zst
python-isodate,0.6.1-1,1,python-isodate-0.6.1-1-any.chi.zst,p/python-isodate-0.6.1-1-any.chi.zst
python-isomd5sum,1.2.3-7,7,python-isomd5sum-1.2.3-7-x86_64.chi.zst,p/python-isomd5sum-1.2.3-7-x86_64.chi.zst
python-isort,5.12.0-2,2,python-isort-5.12.0-2-any.chi.zst,p/python-isort-5.12.0-2-any.chi.zst
python-itemadapter,0.4.0-3,3,python-itemadapter-0.4.0-3-any.chi.zst,p/python-itemadapter-0.4.0-3-any.chi.zst
python-itemloaders,1.0.4-3,3,python-itemloaders-1.0.4-3-any.chi.zst,p/python-itemloaders-1.0.4-3-any.chi.zst
python-itsdangerous,2.1.2-3,3,python-itsdangerous-2.1.2-3-any.chi.zst,p/python-itsdangerous-2.1.2-3-any.chi.zst
python-iwlib,1.7.0-4,4,python-iwlib-1.7.0-4-x86_64.chi.zst,p/python-iwlib-1.7.0-4-x86_64.chi.zst
python-j2cli,0.3.12b-5,5,python-j2cli-0.3.12b-5-any.chi.zst,p/python-j2cli-0.3.12b-5-any.chi.zst
python-jack-client,0.5.3-3,3,python-jack-client-0.5.3-3-any.chi.zst,p/python-jack-client-0.5.3-3-any.chi.zst
python-jaeger-client,4.8.0-3,3,python-jaeger-client-4.8.0-3-any.chi.zst,p/python-jaeger-client-4.8.0-3-any.chi.zst
python-janus,0.7.0-1,1,python-janus-0.7.0-1-any.chi.zst,p/python-janus-0.7.0-1-any.chi.zst
python-jaraco,2022.2.21-1,1,python-jaraco-2022.2.21-1-any.chi.zst,p/python-jaraco-2022.2.21-1-any.chi.zst
python-jaraco.classes,3.3.0-1,1,python-jaraco.classes-3.3.0-1-any.chi.zst,p/python-jaraco.classes-3.3.0-1-any.chi.zst
python-jaraco.context,4.3.0-3,3,python-jaraco.context-4.3.0-3-any.chi.zst,p/python-jaraco.context-4.3.0-3-any.chi.zst
python-jaraco.envs,2.1.1-3,3,python-jaraco.envs-2.1.1-3-any.chi.zst,p/python-jaraco.envs-2.1.1-3-any.chi.zst
python-jaraco.functools,3.8.0-1,1,python-jaraco.functools-3.8.0-1-any.chi.zst,p/python-jaraco.functools-3.8.0-1-any.chi.zst
python-jaraco.path,3.4.0-1,1,python-jaraco.path-3.4.0-1-any.chi.zst,p/python-jaraco.path-3.4.0-1-any.chi.zst
python-jaraco.test,5.0.0-3,3,python-jaraco.test-5.0.0-3-any.chi.zst,p/python-jaraco.test-5.0.0-3-any.chi.zst
python-jaraco.text,3.11.1-3,3,python-jaraco.text-3.11.1-3-any.chi.zst,p/python-jaraco.text-3.11.1-3-any.chi.zst
python-jarowinkler,1.2.3-1,1,python-jarowinkler-1.2.3-1-x86_64.chi.zst,p/python-jarowinkler-1.2.3-1-x86_64.chi.zst
python-jdcal,1.4.1-8,8,python-jdcal-1.4.1-8-any.chi.zst,p/python-jdcal-1.4.1-8-any.chi.zst
python-jedi,0.18.2-2,2,python-jedi-0.18.2-2-any.chi.zst,p/python-jedi-0.18.2-2-any.chi.zst
python-jeepney,0.8.0-2,2,python-jeepney-0.8.0-2-any.chi.zst,p/python-jeepney-0.8.0-2-any.chi.zst
python-jellyfish,0.9.0-2,2,python-jellyfish-0.9.0-2-x86_64.chi.zst,p/python-jellyfish-0.9.0-2-x86_64.chi.zst
python-jieba,0.42.1-3,3,python-jieba-0.42.1-3-any.chi.zst,p/python-jieba-0.42.1-3-any.chi.zst
python-jinja,1%3A3.1.2-4,4,python-jinja-1%3A3.1.2-4-any.chi.zst,p/python-jinja-1%3A3.1.2-4-any.chi.zst
python-jinja-time,0.2.0-7,7,python-jinja-time-0.2.0-7-any.chi.zst,p/python-jinja-time-0.2.0-7-any.chi.zst
python-jmespath,0.10.0-5,5,python-jmespath-0.10.0-5-any.chi.zst,p/python-jmespath-0.10.0-5-any.chi.zst
python-joblib,1.1.0-3,3,python-joblib-1.1.0-3-any.chi.zst,p/python-joblib-1.1.0-3-any.chi.zst
python-jose,3.3.0-3,3,python-jose-3.3.0-3-any.chi.zst,p/python-jose-3.3.0-3-any.chi.zst
python-josepy,1.13.0-3,3,python-josepy-1.13.0-3-any.chi.zst,p/python-josepy-1.13.0-3-any.chi.zst
python-jq,1.2.1-2,2,python-jq-1.2.1-2-x86_64.chi.zst,p/python-jq-1.2.1-2-x86_64.chi.zst
python-js2py,0.71-3,3,python-js2py-0.71-3-any.chi.zst,p/python-js2py-0.71-3-any.chi.zst
python-jsbeautifier,1.14.3-1,1,python-jsbeautifier-1.14.3-1-any.chi.zst,p/python-jsbeautifier-1.14.3-1-any.chi.zst
python-jschema-to-python,1.2.3-3,3,python-jschema-to-python-1.2.3-3-any.chi.zst,p/python-jschema-to-python-1.2.3-3-any.chi.zst
python-json-config,2.0.1-4,4,python-json-config-2.0.1-4-any.chi.zst,p/python-json-config-2.0.1-4-any.chi.zst
python-json-logger,2.0.2-3,3,python-json-logger-2.0.2-3-any.chi.zst,p/python-json-logger-2.0.2-3-any.chi.zst
python-json-stream,1.3.0-1,1,python-json-stream-1.3.0-1-any.chi.zst,p/python-json-stream-1.3.0-1-any.chi.zst
python-json5,0.9.8-1,1,python-json5-0.9.8-1-any.chi.zst,p/python-json5-0.9.8-1-any.chi.zst
python-jsondiff,2.0.0-1,1,python-jsondiff-2.0.0-1-any.chi.zst,p/python-jsondiff-2.0.0-1-any.chi.zst
python-jsonlines,2.0.0-3,3,python-jsonlines-2.0.0-3-any.chi.zst,p/python-jsonlines-2.0.0-3-any.chi.zst
python-jsonmerge,1.8.0-3,3,python-jsonmerge-1.8.0-3-any.chi.zst,p/python-jsonmerge-1.8.0-3-any.chi.zst
python-jsonpatch,1.32-4,4,python-jsonpatch-1.32-4-any.chi.zst,p/python-jsonpatch-1.32-4-any.chi.zst
python-jsonpickle,1.5.2-3,3,python-jsonpickle-1.5.2-3-any.chi.zst,p/python-jsonpickle-1.5.2-3-any.chi.zst
python-jsonpointer,2.4-1,1,python-jsonpointer-2.4-1-any.chi.zst,p/python-jsonpointer-2.4-1-any.chi.zst
python-jsonrpc-server,0.4.0-5,5,python-jsonrpc-server-0.4.0-5-any.chi.zst,p/python-jsonrpc-server-0.4.0-5-any.chi.zst
python-jsonrpclib-pelix,0.4.3.2-1,1,python-jsonrpclib-pelix-0.4.3.2-1-any.chi.zst,p/python-jsonrpclib-pelix-0.4.3.2-1-any.chi.zst
python-jsonschema,4.19.0-1,1,python-jsonschema-4.19.0-1-any.chi.zst,p/python-jsonschema-4.19.0-1-any.chi.zst
python-jsonschema-objects,0.3.15-2,2,python-jsonschema-objects-0.3.15-2-any.chi.zst,p/python-jsonschema-objects-0.3.15-2-any.chi.zst
python-junit-xml,1.9-6,6,python-junit-xml-1.9-6-any.chi.zst,p/python-junit-xml-1.9-6-any.chi.zst
python-jupymake,0.9-13,13,python-jupymake-0.9-13-x86_64.chi.zst,p/python-jupymake-0.9-13-x86_64.chi.zst
python-jupyter-sphinx,0.3.2-2,2,python-jupyter-sphinx-0.3.2-2-any.chi.zst,p/python-jupyter-sphinx-0.3.2-2-any.chi.zst
python-jupyter_client,7.3.1-1,1,python-jupyter_client-7.3.1-1-any.chi.zst,p/python-jupyter_client-7.3.1-1-any.chi.zst
python-jupyter_core,4.10.0-1,1,python-jupyter_core-4.10.0-1-any.chi.zst,p/python-jupyter_core-4.10.0-1-any.chi.zst
python-jupyter_packaging,0.12.0-3,3,python-jupyter_packaging-0.12.0-3-any.chi.zst,p/python-jupyter_packaging-0.12.0-3-any.chi.zst
python-jupyterlab_server,2.14.0-1,1,python-jupyterlab_server-2.14.0-1-any.chi.zst,p/python-jupyterlab_server-2.14.0-1-any.chi.zst
python-justbases,0.15-3,3,python-justbases-0.15-3-any.chi.zst,p/python-justbases-0.15-3-any.chi.zst
python-justbytes,0.15-3,3,python-justbytes-0.15-3-any.chi.zst,p/python-justbytes-0.15-3-any.chi.zst
python-jwcrypto,1.5.0-1,1,python-jwcrypto-1.5.0-1-any.chi.zst,p/python-jwcrypto-1.5.0-1-any.chi.zst
python-k5test,0.10.1-3,3,python-k5test-0.10.1-3-any.chi.zst,p/python-k5test-0.10.1-3-any.chi.zst
python-kaitaistruct,0.9-5,5,python-kaitaistruct-0.9-5-any.chi.zst,p/python-kaitaistruct-0.9-5-any.chi.zst
python-kajiki,0.9.1-1,1,python-kajiki-0.9.1-1-any.chi.zst,p/python-kajiki-0.9.1-1-any.chi.zst
python-kaptan,0.5.12-7,7,python-kaptan-0.5.12-7-any.chi.zst,p/python-kaptan-0.5.12-7-any.chi.zst
python-kazoo,2.8.0-3,3,python-kazoo-2.8.0-3-any.chi.zst,p/python-kazoo-2.8.0-3-any.chi.zst
python-keras,2.8.0-1,1,python-keras-2.8.0-1-any.chi.zst,p/python-keras-2.8.0-1-any.chi.zst
python-keras-applications,1.0.8-8,8,python-keras-applications-1.0.8-8-any.chi.zst,p/python-keras-applications-1.0.8-8-any.chi.zst
python-keras-preprocessing,1.1.2-6,6,python-keras-preprocessing-1.1.2-6-any.chi.zst,p/python-keras-preprocessing-1.1.2-6-any.chi.zst
python-keycloak,0.26.1-2,2,python-keycloak-0.26.1-2-any.chi.zst,p/python-keycloak-0.26.1-2-any.chi.zst
python-keyring,24.2.0-1,1,python-keyring-24.2.0-1-any.chi.zst,p/python-keyring-24.2.0-1-any.chi.zst
